id;doc_type;pmid;pmcid;doi;sentence;batch_name;vocabulary;sentence_id;relation_type;human_annotated;classifier_score;relation_id;entity1_end_index;entity1_start_index;entity1_ne_type;entity1_entity;entity2_end_index;entity2_start_index;entity2_ne_type;entity2_entity;initial_review_completed;nlp_status;out_of_scope;non_mammalian;status_update_time;status_update_uid;status_update_uname;possible_reference;already_exists;incorrect_relationship;submit_for_ke;ke_update_time;ke_update_uid;ke_update_uname;;;
2098;f;0;2096636;;Pudendal and perineal nerve conduction studies.;pmc_oai_202111;nerve_ganglia_vocab;3943636;anatomical connectivity;FALSE;0,795823;3943639;8;0;structure;Pudendal;27;13;structure;perineal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2099;f;0;2096636;;Similarly, Benson found significantly prolonged pudendal and perineal nerve terminal motor latencies in women undergoing vaginal prolapse repair, while the terminal motor latencies of women undergoing abdominal repair were not different [190].;pmc_oai_202111;nerve_ganglia_vocab;3943640;functional connectivity;FALSE;0,938751;3943643;56;48;structure;pudendal;75;61;structure;perineal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2100;f;0;8024967;;MRI and MRA showed no evidence of cerebral infarction but did show abnormal dense staining on gadolinium-enhanced T1-weighted imaging along the trigeminal nerve and facial nerve (Fig. 3).;pmc_oai_202111;nerve_ganglia_vocab;3943655;functional connectivity;FALSE;0,991877;3943658;160;144;structure;trigeminal nerve;177;165;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2101;f;0;4522309;;From the former the glossopharyngeal nerve (IX), the general somatic efferent axons of the vagus nerve (X) and the accessory nerve (XI) originate and from the latter the general visceral efferent preganglionic neurons of the vagus nerve (X) originate (11).;pmc_oai_202111;nerve_ganglia_vocab;3943692;structural connectivity;FALSE;0,995593;3943695;42;20;structure;glossopharyngeal nerve;102;91;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2102;f;0;5292155;;TN is commonly encountered in clinical practice and is caused by compression of the fifth cranial nerve in the pontocerebellar angle by various lesions, especially due to vascular conflict with the trigeminal nerve (5, 8).;pmc_oai_202111;nerve_ganglia_vocab;3943704;structural connectivity;FALSE;0,721819;3943707;103;84;structure;fifth cranial nerve;214;198;structure;trigeminal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2103;f;0;8302117;;It is believed that the effect of excessive vagal nerve stimulation, specifically to the afferent fibers, activates multiple systems and pathways within the brain that prevent seizures, while efferent activation of the vagus nerve by VNS is extremely uncommon, with only a few case reports (4,5).;pmc_oai_202111;nerve_ganglia_vocab;3943719;structural connectivity;FALSE;0,994447;3943722;55;44;structure;vagal nerve;230;219;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2104;f;0;7312246;;The vocal cord is partially innervated with autonomic nerves?the superior laryngeal nerve and the recurrent laryngeal nerve.;pmc_oai_202111;nerve_ganglia_vocab;3943738;structural connectivity;FALSE;0,998792;3943741;89;65;structure;superior laryngeal nerve;123;98;structure;recurrent laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2105;f;0;6158973;;The superior laryngeal nerve, recurrent laryngeal nerve, and parathyroid glands should be identified and protected.;pmc_oai_202111;nerve_ganglia_vocab;3943754;topological connectivity;FALSE;0,607913;3943757;28;4;structure;superior laryngeal nerve;55;30;structure;recurrent laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2106;f;0;5840514;;*P�<�.05, repeated-measures 1-way ANOVA with the Dunnett post hoc test compared against vehicle. E, Representative trace of depolarization induced by DEPs (1�?g/mL) in isolated guinea pig vagus nerve. F, Representative trace of depolarization induced by DEPs (1�?g/mL) in isolated human vagus nerve.;pmc_oai_202111;nerve_ganglia_vocab;3943770;structural connectivity;FALSE;0,951449;3943773;193;188;structure;vagus;298;287;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2107;f;0;5840514;;The vagus nerves were dissected, and experiments were conducted in a fully characterized isolated vagus nerve preparation, as described in previous publications.E5, E6 The 2 vagus nerve trunks were then placed in Krebs-Henseleit solution bubbled with 95% O2/5% CO2 to stay oxygenated.;pmc_oai_202111;nerve_ganglia_vocab;3943766;structural connectivity;FALSE;0,99542;3943769;9;4;structure;vagus;109;98;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2108;f;0;5603791;;Top right insert in (A) holds sagittal high?resolution episcopic microscopy (HREM) section from right that demonstrates the position of the internal carotid artery (ica) with respect to cochlea (c), inferior vagus ganglion and vagus nerve (X) and superior cervical ganglion (s).;pmc_oai_202111;nerve_ganglia_vocab;3943797;structural connectivity;FALSE;0,99728;3943800;222;199;structure;inferior vagus ganglion;238;227;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2109;f;0;5603791;;Top right insert in (A) holds sagittal high?resolution episcopic microscopy (HREM) section from right that demonstrates the position of the internal carotid artery (ica) with respect to cochlea (c), inferior vagus ganglion and vagus nerve (X) and superior cervical ganglion (s).;pmc_oai_202111;nerve_ganglia_vocab;3943797;structural connectivity;FALSE;0,99728;3943804;222;199;structure;inferior vagus ganglion;238;227;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2110;f;0;7843146;;TNS is considered to work by electrically stimulating sacral nerve plexus, similar to SNM, as the tibial nerve originates from the sacral nerve.;pmc_oai_202111;nerve_ganglia_vocab;3943811;anatomical connectivity;FALSE;0,565801;3943814;66;54;structure;sacral nerve;110;98;structure;tibial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2111;f;0;3972741;;SCG, superior cervical ganglion.;pmc_oai_202111;nerve_ganglia_vocab;3943822;anatomical connectivity;FALSE;0,989103;3943825;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2112;f;0;3972741;;SCG, superior cervical ganglion.;pmc_oai_202111;nerve_ganglia_vocab;3943822;anatomical connectivity;FALSE;0,997718;3943826;3;0;structure;SCG;31;5;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2113;f;0;5129115;;To prevent phrenic nerve paralysis, we stimulated both phrenic nerves since left-sided phrenic nerve paralysis has been reported in literature after cryoballoon-based PVI in a patient with normal heart [5] and our patient has an unusual anatomy.;pmc_oai_202111;nerve_ganglia_vocab;3943831;structural connectivity;FALSE;0,985655;3943835;62;55;structure;phrenic;24;11;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2114;f;0;5129115;;To prevent phrenic nerve paralysis, we stimulated both phrenic nerves since left-sided phrenic nerve paralysis has been reported in literature after cryoballoon-based PVI in a patient with normal heart [5] and our patient has an unusual anatomy.;pmc_oai_202111;nerve_ganglia_vocab;3943831;structural connectivity;FALSE;0,991456;3943834;24;11;structure;phrenic nerve;62;55;structure;phrenic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2115;f;0;5108620;;9 The mechanism of headache is believed to be the irritation of the first and second branches of the trigeminal nerve, via the nasociliary and sphenopalatine nerves, which innervate sphenoid sinus.;pmc_oai_202111;nerve_ganglia_vocab;3943846;anatomical connectivity;FALSE;0,993766;3943849;117;101;structure;trigeminal nerve;138;127;structure;nasociliary;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2116;f;0;5020572;;In the tympanic segments, vulnerability of the facial nerve is associated with a high percent of dehiscence of facial canal [1617].;pmc_oai_202111;nerve_ganglia_vocab;3943853;anatomical connectivity;FALSE;0,997092;3943856;15;7;structure;tympanic;59;47;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2117;f;0;6773956;;These cases were good candidates for the suggested techniques as mastoid pathologic changes did not exist, and the traumatic lesions were localized to the tympanic segment of the facial nerve.;pmc_oai_202111;nerve_ganglia_vocab;3943870;topological connectivity;FALSE;0,471743;3943873;163;155;structure;tympanic;191;179;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2118;f;0;6773956;;The transmastoid approach is the gold standard technique when the facial nerve trauma is localized to the tympanic segment or the mastoid segment [3].;pmc_oai_202111;nerve_ganglia_vocab;3943862;structural connectivity;FALSE;0,988094;3943865;78;66;structure;facial nerve;114;106;structure;tympanic;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2119;f;0;6773956;;Bony fragments of the facial canal in the area of the tympanic segment of the facial nerve were checked and removed in 2 patients.;pmc_oai_202111;nerve_ganglia_vocab;3943866;structural connectivity;FALSE;0,998004;3943869;62;54;structure;tympanic;90;78;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2120;f;0;7949133;;A recent study in a mouse model showed that gastrointestinal aSyn fibrils can reach the brainstem by means of vagus nerve?mediated transport as vagus nerve severing ameliorated early PD-like pathogenesis (41).;pmc_oai_202111;nerve_ganglia_vocab;3943885;anatomical connectivity;FALSE;0,936426;3943888;115;110;structure;vagus;155;144;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2121;f;0;6706149;;Wrong ganglia dissected for cell culture SCG & nodose ganglia similar & close together SCG is distinctly larger than nodose ganglion 11.6.;pmc_oai_202111;nerve_ganglia_vocab;3943894;structural connectivity;FALSE;0,976261;3943897;61;47;structure;nodose ganglia;132;117;structure;nodose ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2122;f;0;8292735;;A standard antromastoidectomy followed by posterior tympanotomy with preservation of the facial nerve canal and the chorda tympani was performed.;pmc_oai_202111;nerve_ganglia_vocab;3943903;structural connectivity;FALSE;0,995014;3943906;101;89;structure;facial nerve;130;116;structure;chorda tympani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2123;f;0;8292735;;The approach to the tympanic cavity was performed by means of the standard antromastoidectomy followed by posterior tympanotomy with preservation of the facial nerve canal and the chorda tympani.;pmc_oai_202111;nerve_ganglia_vocab;3943907;topological connectivity;FALSE;0,680755;3943910;165;153;structure;facial nerve;194;180;structure;chorda tympani;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2124;f;0;6438337;;"In contrast to the observed deficits in the phrenic hypoxic amplitude response, there were no significant differences in hypoxia firing frequency recorded from the phrenic nerve at any disease stage (P�>�0.05; Figure 5A and 5B).";pmc_oai_202111;nerve_ganglia_vocab;3943928;anatomical connectivity;FALSE;0,998344;3943931;51;44;structure;phrenic;177;164;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2125;f;0;3354416;;Injuries to the recurrent laryngeal nerve (RLN) and external branch of the superior laryngeal nerve (EBSLN) are recognized and justifiably feared complications of thyroid or parathyroid surgery, which impact the voice and related quality of life.;pmc_oai_202111;nerve_ganglia_vocab;3943934;anatomical connectivity;FALSE;0,9984;3943937;41;16;structure;recurrent laryngeal nerve;99;75;structure;superior laryngeal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2126;f;0;3527347;;"AL, arterial ligament; LSA, left subclavian artery; PA, pulmonary artery; PN, phrenic nerve; RLN, recurrent laryngeal nerve; VN, vagus nerve.";pmc_oai_202111;nerve_ganglia_vocab;3943943;structural connectivity;FALSE;0,996277;3943946;85;78;structure;phrenic;140;129;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2127;f;0;7427877;;The extrinsic sympathetic nerves stem from the paravertebral ganglia, including the superior cervical ganglion, middle cervical ganglion, the cervicothoracic (stellate) ganglion and the thoracic ganglia.;pmc_oai_202111;nerve_ganglia_vocab;3943958;structural connectivity;FALSE;0,999169;3943961;68;47;structure;paravertebral ganglia;110;84;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2128;f;0;5715672;;For instance, the afferent sensory elements that signal to the brain have their neuronal bodies in the nodose ganglion and they accompany the efferent parasympathetic elements of the (mixed) vagal nerve (upper blue lines in Figure 2A).;pmc_oai_202111;nerve_ganglia_vocab;3943968;structural connectivity;FALSE;0,83755;3943971;118;103;structure;nodose ganglion;202;191;structure;vagal nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2129;f;0;5047703;;By E12.5, the phrenic nerves had reached the PPFs in a fasciculated manner and initially formed dorsal and ventral projections of the phrenic nerve that are comparable to those in wild-type littermates (Fig.�2B?, arrowheads, arrows).;pmc_oai_202111;nerve_ganglia_vocab;3943986;structural connectivity;FALSE;0,874384;3943989;21;14;structure;phrenic;147;134;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2130;f;0;5047703;;At E16.5, the phrenic nerves bilaterally form three distinct branches (filled arrowheads) after the phrenic nerve entry points (arrows) and show a tight innervation at the midline of costal myofibers (A,A?).;pmc_oai_202111;nerve_ganglia_vocab;3943990;structural connectivity;FALSE;0,952859;3943993;21;14;structure;phrenic;113;100;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2131;f;0;4739377;;Cadaveric studies show the path that follow different branches of the trigeminal nerve through the masticatory muscles, being the lingual nerve and especially the buccal nerve those most affected.;pmc_oai_202111;nerve_ganglia_vocab;3944003;functional connectivity;FALSE;0,832134;3944006;86;70;structure;trigeminal nerve;143;130;structure;lingual nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2132;f;0;7911031;;12] The SLN arises from the middle portion of the nodose ganglion of the vagus nerve and travels inferomedially toward the thyrohyoid membrane.;pmc_oai_202111;nerve_ganglia_vocab;3944018;anatomical connectivity;FALSE;0,996744;3944021;65;50;structure;nodose ganglion;84;73;structure;vagus nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2133;f;0;5184786;;Although is it generally thought to be a consequence of an inflammatory process targeting the diaphragm [38] or the phrenic nerves [39], one study reported normal or near-normal diaphragm contractility in nine out of 12 patients with the syndrome, assessed using phrenic nerve stimulation [40].;pmc_oai_202111;nerve_ganglia_vocab;3944024;topological connectivity;FALSE;0,496808;3944027;123;116;structure;phrenic;276;263;structure;phrenic nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2134;f;0;6162705;;This region is innervated by the auricular branch of the vagus nerve (Arnold?s nerve), and the tympanic branch of the glossopharyngeal nerve (Jacobson?s nerve) [6].;pmc_oai_202111;nerve_ganglia_vocab;3944032;structural connectivity;FALSE;0,998705;3944035;68;57;structure;vagus nerve;134;95;structure;tympanic branch of the glossopharyngeal;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2135;f;0;7230397;;The most frequently affected cranial nerves in VZV were the trigeminal nerve (57.9%), facial nerve (52.1%), and vestibulocochlear nerve (20.0%).;pmc_oai_202111;nerve_ganglia_vocab;3944044;structural connectivity;FALSE;0,998308;3944047;76;60;structure;trigeminal nerve;98;86;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2136;f;0;7408693;;The cranial nerves can also be involved, essentially the trigeminal nerve by involvement of the Gasser ganglion (associated or not with a more extensive ganglionopathy) and the facial nerve (uni- or bilateral paralysis).;pmc_oai_202111;nerve_ganglia_vocab;3944050;structural connectivity;FALSE;0,892637;3944053;73;57;structure;trigeminal nerve;189;177;structure;facial nerve;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
2137;f;0;7762152;;Although the sensory innervation of the cornea is provided by a nasociliary branch of the ophthalmic division of the trigeminal nerve via 70?80 long ciliary nerves, the superior cervical ganglion supplies sympathetic innervation to it [37].;pmc_oai_202111;nerve_ganglia_vocab;3944058;structural connectivity;FALSE;0,477391;3944061;75;64;structure;nasociliary;195;169;structure;superior cervical ganglion;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;;;
